word,won,wrong_guesses,repeated_guesses,total_guesses,guesses
bulimulidae,False,6,0,10,"['e', 'i', 't', 'n', 'r', 's', 'l', 'a', 'c', 'o']"
erinose,True,4,0,10,"['e', 'r', 'i', 'n', 't', 'a', 'l', 'd', 's', 'o']"
apollonia,True,5,0,11,"['e', 'o', 'i', 'n', 't', 'r', 'c', 's', 'a', 'l', 'p']"
anhungry,False,6,0,11,"['e', 'o', 'i', 'a', 't', 'r', 'n', 'u', 'g', 's', 'c']"
harridan,False,6,0,10,"['e', 'o', 'i', 'a', 'n', 't', 'r', 'c', 'l', 'm']"
pecky,False,6,0,7,"['a', 'e', 'r', 't', 'l', 'n', 'f']"
pointillism,True,5,0,13,"['e', 'i', 't', 'n', 's', 'r', 'l', 'c', 'a', 'h', 'm', 'p', 'o']"
pampootee,False,6,0,9,"['e', 'i', 'a', 't', 'n', 'r', 'l', 's', 'c']"
conferruminate,False,6,0,15,"['e', 'i', 't', 'n', 'a', 'r', 'o', 'l', 'c', 'd', 's', 'm', 'g', 'p', 'h']"
flightily,False,6,0,8,"['e', 'o', 'a', 'i', 'n', 't', 's', 'c']"
plantaginaceous,True,4,0,16,"['e', 'i', 'a', 't', 'n', 'r', 'l', 's', 'c', 'o', 'u', 'p', 'm', 'd', 'b', 'g']"
meridionality,True,4,0,15,"['e', 'i', 't', 'n', 'r', 'a', 'l', 'o', 's', 'c', 'd', 'h', 'p', 'm', 'y']"
bardesanist,False,6,0,13,"['e', 'o', 'a', 'r', 't', 'n', 'i', 's', 'l', 'c', 'm', 'p', 'h']"
bustee,True,4,0,9,"['e', 't', 'a', 'i', 's', 'u', 'o', 'c', 'b']"
antephialtic,True,5,0,14,"['e', 'a', 'r', 'n', 't', 'i', 's', 'l', 'c', 'd', 'o', 'm', 'p', 'h']"
calochortaceae,True,2,0,10,"['e', 'a', 't', 'n', 'r', 'l', 'i', 'o', 'c', 'h']"
nootka,False,6,0,10,"['e', 'a', 'i', 'r', 'n', 't', 'o', 'l', 'h', 'c']"
unquit,False,6,0,9,"['e', 'a', 'i', 'n', 't', 'o', 's', 'l', 'r']"
unify,False,6,0,8,"['a', 'e', 'i', 't', 'n', 'o', 's', 'c']"
stob,False,6,0,7,"['a', 'o', 'n', 'i', 'l', 'r', 'z']"
lexigraphical,False,6,0,12,"['e', 'i', 't', 'n', 'r', 'a', 'l', 'c', 's', 'o', 'd', 'm']"
doublelunged,False,6,0,10,"['e', 'r', 'n', 'a', 't', 'i', 's', 'l', 'o', 'c']"
ultragrave,False,6,0,11,"['e', 'i', 'a', 't', 'r', 'n', 'l', 'c', 's', 'p', 'o']"
procerebral,False,6,0,13,"['e', 'r', 'a', 't', 'n', 'o', 'l', 'p', 's', 'd', 'c', 'u', 'i']"
feuar,False,6,0,9,"['a', 'n', 'e', 'r', 't', 'l', 's', 'm', 'v']"
superinsist,True,5,0,13,"['e', 'r', 'i', 'n', 't', 'a', 's', 'l', 'h', 'c', 'p', 'o', 'u']"
saccharocolloid,True,4,0,13,"['e', 'a', 'i', 't', 'n', 'r', 'l', 'o', 'c', 's', 'h', 'y', 'd']"
unbowsome,False,6,0,9,"['e', 't', 'a', 'i', 'r', 'n', 'o', 'l', 'c']"
clogdogdo,False,6,0,9,"['e', 'o', 'i', 'r', 'n', 't', 'l', 'c', 's']"
tenuity,False,6,0,10,"['e', 'a', 'i', 't', 'r', 'n', 'o', 'l', 'd', 'h']"
dykereeve,False,6,0,9,"['e', 'r', 't', 'n', 'l', 's', 'd', 'a', 'i']"
pupuluca,False,6,0,7,"['e', 'o', 'i', 'a', 'r', 'n', 't']"
footmaker,False,6,0,12,"['e', 'n', 'r', 'i', 't', 'o', 'l', 'a', 'c', 'h', 'm', 's']"
disjunctively,False,6,0,16,"['e', 'a', 'o', 'i', 't', 'n', 's', 'r', 'l', 'c', 'd', 'u', 'm', 'p', 'y', 'h']"
istrian,True,1,0,7,"['e', 'a', 'i', 't', 'n', 's', 'r']"
bewilderedly,False,6,0,11,"['e', 'r', 't', 'n', 's', 'l', 'a', 'i', 'd', 'c', 'm']"
tringle,False,6,0,12,"['e', 'a', 'i', 't', 'r', 'n', 'l', 'o', 'b', 'm', 'd', 's']"
currishly,False,6,0,13,"['e', 'o', 'a', 'i', 'n', 't', 'l', 'r', 'c', 's', 'u', 'y', 'p']"
gyroplane,False,6,0,13,"['e', 't', 'a', 'n', 'r', 'o', 'i', 'l', 'u', 'p', 'c', 'h', 's']"
oxane,False,6,0,9,"['a', 'r', 'e', 'n', 'i', 'l', 't', 's', 'p']"
astrocaryum,False,6,0,14,"['e', 'i', 'a', 't', 'n', 'r', 'o', 'l', 's', 'm', 'c', 'u', 'd', 'b']"
preindebtedness,False,6,0,14,"['e', 'r', 't', 'a', 'n', 's', 'i', 'o', 'c', 'd', 'p', 'l', 'u', 'm']"
backchat,False,6,0,7,"['e', 'o', 'i', 'a', 'l', 'n', 'r']"
eva,False,6,0,8,"['a', 'o', 'i', 'e', 'l', 'r', 'n', 't']"
pollucite,False,6,0,13,"['e', 't', 'a', 'i', 'r', 'l', 'o', 'n', 'c', 's', 'p', 'y', 'd']"
frostiness,False,6,0,13,"['e', 'a', 'r', 't', 'i', 'n', 's', 'o', 'p', 'u', 'c', 'b', 'g']"
overminutely,False,6,0,16,"['e', 'r', 'a', 'i', 't', 'n', 's', 'l', 'o', 'c', 'd', 'm', 'g', 'u', 'y', 'p']"
remonstratively,True,2,0,14,"['e', 'r', 'a', 't', 'n', 'i', 's', 'l', 'o', 'c', 'd', 'm', 'y', 'v']"
formonitrile,False,6,0,14,"['e', 'i', 'n', 'a', 't', 'o', 'r', 'c', 'l', 'p', 'h', 'm', 's', 'd']"
requiter,False,6,0,10,"['e', 'r', 'n', 't', 'a', 's', 'i', 'l', 'd', 'm']"
cuculliform,False,6,0,11,"['e', 'i', 'a', 'n', 't', 's', 'r', 'o', 'c', 'l', 'h']"
unsubstantiation,False,6,0,13,"['e', 'i', 'a', 't', 'n', 'o', 's', 'u', 'r', 'l', 'm', 'p', 'c']"
brookless,False,6,0,11,"['e', 'r', 'a', 'n', 't', 's', 'o', 'l', 'u', 'p', 'i']"
vlei,False,6,0,8,"['a', 'o', 'e', 'r', 'l', 'n', 's', 'x']"
oncetta,True,5,0,11,"['e', 'r', 'a', 't', 'n', 'i', 'o', 'l', 'd', 'g', 'c']"
illustratory,True,3,0,12,"['e', 'a', 'i', 'n', 't', 'o', 'r', 's', 'c', 'u', 'l', 'y']"
labyrinthodon,False,6,0,14,"['e', 'i', 'a', 't', 'n', 'r', 'o', 'l', 'c', 'p', 's', 'm', 'h', 'u']"
labyrinth,False,6,0,12,"['e', 'o', 'a', 't', 'i', 'n', 'r', 'l', 'c', 's', 'p', 'u']"
cannibality,False,6,0,12,"['e', 'i', 't', 'n', 'a', 'r', 'l', 'c', 's', 'o', 'm', 'h']"
unstick,False,6,0,12,"['e', 'a', 'i', 'n', 't', 'o', 's', 'c', 'u', 'h', 'd', 'r']"
groose,False,6,0,9,"['e', 'a', 'i', 'r', 'o', 't', 'n', 'l', 'p']"
electroshock,True,5,0,14,"['e', 'r', 'a', 'o', 'n', 't', 's', 'l', 'i', 'c', 'h', 'y', 'u', 'k']"
wanty,False,6,0,10,"['a', 'l', 'r', 'e', 't', 'i', 'n', 'h', 'w', 'o']"
oscillograph,True,4,0,14,"['e', 'a', 'r', 'o', 'n', 't', 'l', 'u', 's', 'i', 'c', 'p', 'h', 'g']"
platinocyanic,False,6,0,14,"['e', 'i', 't', 'a', 'n', 'c', 'r', 'o', 'l', 'h', 'u', 'p', 'm', 's']"
retool,True,3,0,8,"['e', 'r', 'a', 'n', 't', 'i', 'o', 'l']"
retransformation,False,6,0,15,"['e', 'a', 't', 'i', 'r', 'n', 'o', 'c', 'l', 'm', 's', 'h', 'p', 'u', 'd']"
notiosorex,False,6,0,13,"['e', 'i', 't', 'a', 'n', 'r', 's', 'o', 'd', 'l', 'c', 'm', 'y']"
quaw,False,6,0,7,"['a', 't', 'n', 'l', 'e', 'r', 'z']"
bichromate,True,5,0,15,"['e', 'i', 't', 'a', 'n', 'r', 'o', 'c', 'l', 's', 'p', 'm', 'h', 'd', 'b']"
corps,False,6,0,7,"['a', 'e', 'i', 'o', 'l', 'n', 'f']"
clutchman,True,4,0,12,"['e', 'o', 'a', 'i', 'n', 'r', 't', 'l', 'u', 'h', 'c', 'm']"
denunciable,True,5,0,14,"['e', 't', 'r', 'a', 'n', 'i', 'l', 'o', 'c', 'u', 'p', 's', 'b', 'd']"
macadamization,False,6,0,14,"['e', 'i', 'a', 't', 'n', 'r', 'l', 'c', 's', 'o', 'm', 'p', 'd', 'h']"
sender,True,4,0,9,"['e', 'r', 't', 'n', 'd', 'l', 'p', 'm', 's']"
coadjutator,False,6,0,11,"['e', 'i', 'a', 't', 'r', 'n', 'o', 'l', 's', 'c', 'p']"
hystricine,True,4,0,13,"['e', 'i', 't', 'a', 'n', 'r', 's', 'c', 'u', 'o', 'p', 'h', 'y']"
paulinia,False,6,0,10,"['e', 'o', 'i', 't', 'n', 'a', 'r', 'l', 'c', 'b']"
urao,False,6,0,9,"['a', 't', 'n', 'l', 'e', 'r', 'o', 'p', 'g']"
parmese,True,5,0,11,"['e', 'r', 'a', 't', 'n', 'l', 's', 'i', 'c', 'm', 'p']"
basidia,False,6,0,8,"['e', 'a', 'i', 't', 'n', 'r', 'l', 'c']"
hairmonger,False,6,0,14,"['e', 'i', 'n', 'a', 't', 'r', 'o', 'l', 'c', 'd', 'm', 's', 'g', 'p']"
cathodography,False,6,0,13,"['e', 'i', 'o', 'n', 'r', 't', 'a', 'l', 'c', 's', 'p', 'h', 'm']"
quantify,False,6,0,10,"['e', 'o', 'i', 'n', 'a', 't', 's', 'c', 'r', 'l']"
ugroid,False,6,0,9,"['e', 'a', 'i', 'n', 't', 's', 'd', 'r', 'l']"
echinoderma,True,3,0,13,"['e', 'r', 'a', 'i', 't', 'n', 'l', 'o', 's', 'm', 'd', 'c', 'h']"
lingually,False,6,0,10,"['e', 'o', 'a', 'i', 't', 'r', 'l', 'n', 'c', 'd']"
byerlite,False,6,0,11,"['e', 'r', 'i', 't', 'a', 'l', 'n', 'p', 's', 'h', 'c']"
sturdy,False,6,0,6,"['e', 'a', 'i', 'o', 'n', 'l']"
plaitless,True,4,0,11,"['e', 'r', 'a', 'n', 't', 'l', 's', 'i', 'u', 'o', 'p']"
runover,False,6,0,11,"['e', 'r', 'a', 'i', 't', 'o', 'n', 'l', 'u', 'm', 's']"
aquilege,False,6,0,10,"['e', 'r', 'n', 't', 'l', 'a', 'i', 's', 'd', 'm']"
battak,False,6,0,8,"['e', 'a', 'n', 't', 'r', 'l', 'c', 's']"
lamantin,True,4,0,10,"['e', 'o', 'i', 'a', 'n', 't', 'r', 'l', 'c', 'm']"
seedcase,False,6,0,10,"['e', 'r', 't', 'n', 'l', 's', 'i', 'a', 'c', 'o']"
enflagellation,False,6,0,14,"['e', 'a', 'r', 'n', 't', 'i', 'l', 'o', 'c', 's', 'g', 'd', 'u', 'b']"
ipseity,False,6,0,10,"['e', 'r', 'a', 't', 'n', 'i', 'l', 'o', 's', 'c']"
viperina,False,6,0,11,"['e', 'a', 'r', 'i', 'n', 't', 'l', 's', 'c', 'd', 'm']"
gastropodous,False,6,0,12,"['e', 'a', 'i', 'o', 'n', 'r', 't', 'l', 's', 'c', 'u', 'm']"
serpulid,True,5,0,13,"['e', 'r', 'a', 'i', 'n', 'l', 's', 'o', 'c', 't', 'u', 'd', 'p']"
arrantly,True,5,0,11,"['e', 'o', 'i', 'a', 't', 'n', 'r', 'h', 's', 'y', 'l']"
benzophenone,False,6,0,9,"['e', 'r', 't', 'n', 'i', 'o', 'l', 'c', 's']"
pennatipartite,True,3,0,10,"['e', 'i', 't', 'a', 'n', 's', 'r', 'c', 'l', 'p']"
strafer,False,6,0,11,"['e', 'r', 'a', 't', 'n', 'l', 's', 'c', 'd', 'm', 'i']"
disestimation,True,4,0,13,"['e', 't', 'i', 'n', 'a', 's', 'c', 'o', 'r', 'l', 'm', 'p', 'd']"
bedlar,False,6,0,11,"['e', 'r', 'a', 'n', 't', 'l', 's', 'd', 'm', 'u', 'z']"
minisher,True,4,0,11,"['e', 'r', 'a', 'i', 't', 'n', 'l', 's', 'h', 'd', 'm']"
semisociative,True,4,0,13,"['e', 'i', 't', 'n', 's', 'r', 'l', 'a', 'c', 'o', 'd', 'm', 'v']"
battalion,False,6,0,12,"['e', 'o', 'r', 'i', 't', 'n', 'a', 'l', 'c', 'm', 'p', 's']"
floatable,False,6,0,12,"['e', 't', 'i', 'a', 'r', 'n', 'l', 'o', 'b', 'u', 'p', 's']"
columbanian,False,6,0,14,"['e', 'i', 'a', 't', 'r', 'n', 'o', 'c', 'l', 'm', 'y', 'p', 'u', 'h']"
cathodofluorescence,True,5,0,18,"['e', 'r', 'a', 't', 'n', 'o', 'i', 'l', 'c', 'p', 's', 'm', 'h', 'u', 'g', 'd', 'b', 'f']"
unfastidiously,False,6,0,16,"['e', 'i', 'a', 't', 'n', 's', 'o', 'r', 'l', 'c', 'u', 'd', 'y', 'g', 'm', 'p']"
hornily,False,6,0,12,"['e', 'a', 'i', 'n', 'o', 't', 's', 'l', 'r', 'c', 'y', 'j']"
proteaceous,True,3,0,12,"['e', 'r', 'a', 't', 'n', 'i', 's', 'o', 'l', 'u', 'c', 'p']"
granddaughterly,False,6,0,13,"['e', 'i', 'a', 'r', 't', 'n', 'o', 's', 'l', 'c', 'p', 'u', 'm']"
acatamathesia,True,3,0,11,"['e', 'i', 't', 'a', 'r', 'n', 'l', 'c', 's', 'h', 'm']"
nonsensitized,False,6,0,13,"['e', 'r', 't', 'a', 'n', 'i', 'o', 's', 'l', 'c', 'd', 'm', 'v']"
pacificator,False,6,0,12,"['e', 'i', 't', 'a', 'n', 'r', 'l', 'c', 'o', 's', 'm', 'd']"
daincha,False,6,0,11,"['e', 'a', 'i', 'n', 't', 'r', 'c', 'l', 'h', 'p', 'm']"
mask,False,6,0,7,"['a', 't', 'r', 'n', 'l', 'e', 'x']"
interlingua,True,5,0,14,"['e', 'r', 'i', 'n', 't', 'a', 'o', 'l', 'c', 'g', 'm', 's', 'h', 'u']"
consultation,True,2,0,11,"['e', 'a', 'i', 'o', 'r', 'n', 't', 's', 'c', 'u', 'l']"
unhealthful,False,6,0,12,"['e', 'r', 'a', 'i', 'n', 't', 'o', 's', 'l', 'u', 'c', 'd']"
hairpin,False,6,0,10,"['e', 'a', 'i', 't', 'n', 'r', 'l', 'm', 's', 'o']"
biternate,False,6,0,12,"['e', 't', 'a', 'r', 'i', 'l', 'n', 's', 'd', 'm', 'h', 'p']"
upspew,False,6,0,8,"['e', 'r', 'a', 'n', 't', 's', 'o', 'i']"
subvariety,False,6,0,12,"['e', 'a', 'r', 't', 'i', 'n', 'o', 'l', 'c', 'h', 's', 'm']"
istoke,False,6,0,11,"['e', 'a', 'i', 'n', 'l', 'r', 'o', 'c', 't', 's', 'u']"
trismic,False,6,0,11,"['e', 'a', 'i', 't', 'n', 'l', 'r', 's', 'c', 'h', 'o']"
masty,False,6,0,8,"['a', 'l', 'r', 'e', 't', 'i', 'n', 'h']"
peshkash,False,6,0,9,"['e', 'r', 'i', 'a', 't', 'n', 's', 'l', 'c']"
foredispose,False,6,0,11,"['e', 'r', 'a', 'o', 'n', 't', 'l', 'c', 's', 'i', 'm']"
trophoderm,False,6,0,11,"['e', 'a', 'r', 'o', 'n', 't', 'l', 'i', 's', 'm', 'c']"
globosely,False,6,0,10,"['e', 'r', 'a', 'n', 't', 'i', 's', 'o', 'l', 'c']"
periorbit,False,6,0,11,"['e', 'r', 'a', 'i', 't', 'n', 'o', 'l', 's', 'd', 'm']"
tore,True,1,0,5,"['a', 'o', 'r', 'e', 't']"
adenia,False,6,0,10,"['e', 'a', 'r', 't', 'n', 'l', 'c', 'i', 's', 'm']"
rendrock,False,6,0,10,"['e', 'r', 'a', 'o', 'n', 't', 'i', 'g', 's', 'u']"
garniec,False,6,0,12,"['e', 'r', 'a', 't', 'n', 'i', 's', 'c', 'l', 'm', 'p', 'b']"
disproportionally,True,2,0,13,"['e', 'o', 'i', 'n', 't', 'r', 's', 'l', 'a', 'c', 'p', 'y', 'd']"
acrodontism,True,4,0,14,"['e', 'i', 'a', 't', 'n', 'o', 'r', 'l', 'c', 's', 'm', 'p', 'u', 'd']"
nonsparing,False,6,0,12,"['e', 'i', 'a', 't', 'n', 'o', 'l', 'r', 'c', 'g', 'd', 'm']"
linet,True,5,0,10,"['a', 'e', 'r', 'n', 'o', 'i', 't', 'm', 'p', 'l']"
niggardling,False,6,0,12,"['e', 'i', 't', 'n', 'a', 'r', 'c', 'o', 's', 'l', 'd', 'm']"
allopathist,True,5,0,13,"['e', 'i', 'a', 't', 'n', 'r', 'l', 's', 'o', 'm', 'c', 'h', 'p']"
neuropsychological,True,3,0,17,"['o', 'i', 'n', 'r', 't', 'e', 's', 'l', 'a', 'c', 'u', 'm', 'h', 'p', 'd', 'g', 'y']"
beruffed,False,6,0,8,"['e', 'r', 'a', 't', 'n', 'l', 's', 'i']"
paola,False,6,0,8,"['a', 'i', 'r', 't', 'l', 'n', 'c', 's']"
forehalf,False,6,0,11,"['e', 'a', 'r', 'n', 't', 'l', 'i', 'o', 's', 'd', 'm']"
addax,False,6,0,7,"['a', 'n', 'r', 't', 'l', 'e', 'i']"
formicate,False,6,0,14,"['e', 't', 'a', 'i', 'n', 'r', 'o', 'c', 'm', 'p', 'l', 'u', 'd', 's']"
actinomycotic,False,6,0,13,"['e', 'i', 't', 'a', 'n', 's', 'c', 'o', 'r', 'l', 'u', 'm', 'p']"
hadbot,False,6,0,8,"['e', 'a', 't', 'i', 'r', 'n', 'l', 'c']"
proso,False,6,0,8,"['a', 'e', 'i', 'o', 'r', 'n', 't', 'c']"
ciliotomy,False,6,0,11,"['e', 'o', 'i', 'n', 't', 'r', 's', 'l', 'm', 'a', 'd']"
precation,True,2,0,11,"['e', 'r', 'i', 'a', 't', 'n', 'o', 's', 'm', 'c', 'p']"
compendium,True,5,0,14,"['e', 'r', 'a', 'i', 'n', 't', 's', 'l', 'c', 'o', 'd', 'm', 'p', 'u']"
incudal,False,6,0,11,"['e', 'a', 'i', 'n', 't', 'r', 'l', 's', 'c', 'o', 'b']"
antiscale,True,0,0,8,"['e', 't', 'a', 'i', 'n', 'l', 'c', 's']"
ordovices,False,6,0,12,"['e', 'n', 'r', 'i', 't', 'a', 'o', 'l', 's', 'c', 'm', 'p']"
amiability,False,6,0,10,"['e', 'i', 'n', 't', 'r', 's', 'l', 'a', 'c', 'd']"
tintinnabulate,True,3,0,11,"['e', 'i', 't', 'a', 'n', 'l', 'r', 'c', 'o', 'b', 'u']"
italican,True,2,0,8,"['e', 'o', 'i', 'n', 'a', 't', 'l', 'c']"
presumptuousness,True,3,0,12,"['e', 'r', 'a', 'o', 'n', 'i', 's', 't', 'u', 'p', 'l', 'm']"
advocatory,False,6,0,11,"['e', 'i', 'o', 'n', 'r', 't', 'a', 'l', 'c', 's', 'm']"
sculptress,False,6,0,13,"['e', 'a', 'r', 'o', 'n', 'i', 't', 's', 'c', 'h', 'l', 'u', 'y']"
underkeeper,False,6,0,9,"['e', 'r', 't', 'n', 'i', 'a', 'l', 'o', 's']"
unmountainous,False,6,0,13,"['e', 'i', 'o', 't', 'n', 'r', 'a', 'u', 's', 'c', 'l', 'g', 'd']"
termage,False,6,0,11,"['e', 'r', 't', 'i', 'a', 'l', 'n', 'c', 'm', 's', 'd']"
continuativeness,False,6,0,14,"['e', 'a', 'r', 't', 'n', 'i', 's', 'o', 'c', 'l', 'd', 'm', 'g', 'p']"
tuboabdominal,False,6,0,13,"['e', 'i', 'a', 't', 'n', 'r', 'l', 'o', 'c', 's', 'm', 'h', 'p']"
reliable,True,2,0,8,"['e', 'r', 't', 'n', 'l', 'a', 'i', 'b']"
bathmotropism,False,6,0,15,"['e', 'i', 'o', 'n', 'r', 't', 's', 'a', 'l', 'c', 'm', 'p', 'h', 'd', 'u']"
laccolith,True,3,0,10,"['e', 'o', 'i', 't', 'n', 'r', 'l', 'a', 'c', 'h']"
bradyphasia,False,6,0,9,"['e', 'i', 'o', 'a', 't', 'r', 'l', 'n', 'c']"
unpredestinated,True,4,0,14,"['e', 'r', 'a', 't', 'n', 'i', 's', 'o', 'l', 'd', 'u', 'g', 'c', 'p']"
pediculous,True,4,0,13,"['e', 'a', 'r', 't', 'n', 's', 'i', 'l', 'o', 'c', 'u', 'd', 'p']"
oxytoluic,False,6,0,12,"['e', 'o', 'n', 'i', 'r', 't', 's', 'a', 'l', 'c', 'u', 'p']"
tipsy,False,6,0,9,"['a', 'e', 'i', 't', 'n', 'r', 's', 'o', 'u']"
unwetted,False,6,0,10,"['e', 'r', 'n', 'a', 't', 'i', 's', 'o', 'd', 'l']"
dreariness,False,6,0,12,"['e', 'r', 'a', 'o', 't', 'n', 'i', 's', 'p', 'u', 'c', 'b']"
gadolinium,False,6,0,12,"['e', 'i', 't', 'n', 's', 'a', 'r', 'l', 'c', 'o', 'm', 'p']"
isandrous,True,4,0,12,"['e', 'o', 'a', 'n', 't', 'i', 'r', 'c', 's', 'u', 'g', 'd']"
sniptious,False,6,0,12,"['e', 'o', 'a', 'n', 't', 'i', 's', 'c', 'u', 'r', 'l', 'd']"
desultorily,True,4,0,14,"['e', 'a', 'r', 'o', 't', 'n', 'i', 's', 'c', 'l', 'p', 'u', 'y', 'd']"
fains,False,6,0,10,"['a', 'l', 'r', 'e', 't', 'n', 'i', 'c', 'f', 'o']"
inquisitorialness,False,6,0,15,"['e', 'o', 'r', 'a', 't', 'n', 'i', 's', 'l', 'c', 'd', 'g', 'p', 'm', 'h']"
pirrmaw,False,6,0,9,"['e', 'a', 'i', 't', 'n', 'l', 'r', 'c', 's']"
asteriated,True,1,0,8,"['e', 'r', 't', 'a', 'n', 'i', 's', 'd']"
forsakenly,False,6,0,13,"['e', 'r', 'a', 'i', 't', 'n', 's', 'l', 'o', 'c', 'p', 'm', 'd']"
lipa,False,6,0,9,"['a', 'i', 't', 'n', 'l', 'c', 'r', 's', 'z']"
mortalness,True,4,0,13,"['e', 'a', 'r', 't', 'n', 'o', 'i', 'l', 's', 'c', 'p', 'h', 'm']"
cometarium,True,4,0,13,"['e', 't', 'i', 'a', 'n', 'l', 'r', 's', 'c', 'o', 'd', 'm', 'u']"
primrosy,False,6,0,11,"['e', 'o', 'i', 'n', 't', 'r', 'a', 'c', 's', 'p', 'd']"
pretexted,False,6,0,10,"['e', 'r', 't', 'a', 'n', 's', 'o', 'd', 'i', 'c']"
unwitch,False,6,0,9,"['e', 'a', 'i', 't', 'r', 'n', 's', 'o', 'l']"
issuance,False,6,0,12,"['e', 'i', 'a', 't', 'n', 'o', 'r', 'c', 'l', 's', 'm', 'h']"
rondeau,False,6,0,12,"['e', 'r', 'a', 't', 'n', 'i', 'o', 'l', 'd', 'c', 's', 'g']"
stirring,True,5,0,11,"['e', 'o', 'i', 'n', 't', 'a', 's', 'c', 'l', 'r', 'g']"
nonclimbable,True,4,0,13,"['e', 'i', 't', 'a', 'n', 'o', 'r', 'l', 'c', 's', 'b', 'd', 'm']"
bondholder,False,6,0,13,"['e', 'i', 'a', 'r', 't', 'n', 'o', 'l', 'c', 'd', 'p', 'h', 's']"
harmlessly,False,6,0,12,"['e', 'r', 'a', 't', 'n', 'o', 'i', 'l', 's', 'c', 'y', 'p']"
lawn,False,6,0,9,"['a', 't', 'r', 'n', 'i', 'l', 'c', 'u', 'e']"
zoomantic,False,6,0,13,"['e', 'o', 'i', 't', 'n', 'a', 'r', 'c', 'l', 'm', 'p', 's', 'h']"
native,True,5,0,11,"['e', 'a', 'l', 'r', 't', 'i', 'n', 's', 'c', 'd', 'v']"
disilicane,True,2,0,10,"['e', 'i', 't', 'n', 's', 'a', 'c', 'r', 'l', 'd']"
splenatrophy,True,3,0,14,"['e', 'a', 'r', 't', 'n', 'i', 'o', 'l', 's', 'u', 'c', 'p', 'h', 'y']"
cakewalker,False,6,0,11,"['e', 'r', 'n', 't', 'l', 'a', 'i', 'c', 's', 'd', 'm']"
myrobalan,False,6,0,12,"['e', 'o', 'a', 'r', 'n', 't', 'l', 'p', 'i', 'c', 'm', 'u']"
frederic,False,6,0,8,"['e', 'r', 'a', 'o', 't', 'n', 's', 'l']"
sexangled,False,6,0,13,"['e', 'r', 't', 'i', 'n', 'a', 's', 'd', 'l', 'c', 'o', 'g', 'm']"
opuntiaceae,True,4,0,13,"['e', 'a', 't', 'i', 'n', 'r', 'l', 'o', 'u', 's', 'c', 'm', 'p']"
megasclere,False,6,0,13,"['e', 'r', 't', 'n', 'l', 'a', 's', 'i', 'c', 'm', 'd', 'p', 'o']"
gasogenic,False,6,0,12,"['e', 'a', 'r', 't', 'n', 'i', 'l', 'c', 's', 'p', 'm', 'h']"
corrosively,True,5,0,14,"['e', 'a', 'r', 'o', 'n', 't', 'l', 'i', 's', 'c', 'd', 'y', 'm', 'v']"
postconvalescent,False,6,0,15,"['e', 't', 'a', 'r', 'n', 'i', 'l', 'o', 'c', 's', 'p', 'g', 'd', 'm', 'h']"
unidentifiedly,False,6,0,14,"['e', 'r', 'a', 'n', 't', 'i', 's', 'l', 'o', 'c', 'd', 'u', 'y', 'm']"
imitable,False,6,0,11,"['e', 'i', 'n', 't', 'r', 'a', 'l', 'c', 's', 'o', 'd']"
wheer,False,6,0,9,"['a', 'e', 'r', 't', 'l', 'n', 's', 'h', 'c']"
orakzai,False,6,0,10,"['e', 'a', 'r', 't', 'n', 'l', 'c', 'i', 'o', 'm']"
kemb,False,6,0,7,"['a', 'o', 'e', 'r', 'n', 'l', 't']"
banewort,False,6,0,12,"['e', 'a', 'r', 't', 'n', 'i', 'l', 's', 'o', 'c', 'm', 'p']"
velo,False,6,0,9,"['a', 'o', 'i', 'e', 'r', 't', 'l', 'n', 'q']"
archae,False,6,0,9,"['e', 'a', 'n', 'r', 'i', 'o', 't', 'l', 'm']"
anguinidae,False,6,0,10,"['e', 'i', 't', 'n', 'a', 'r', 'c', 'l', 's', 'o']"
levance,False,6,0,11,"['e', 'r', 'i', 'n', 't', 'a', 'l', 's', 'c', 'm', 'd']"
novemberish,False,6,0,13,"['e', 'r', 'a', 'i', 'n', 't', 's', 'l', 'd', 'c', 'o', 'm', 'p']"
overharsh,False,6,0,11,"['e', 'r', 'a', 'i', 't', 'o', 'n', 'l', 'm', 's', 'c']"
subgular,False,6,0,11,"['e', 'o', 'i', 'a', 'n', 'r', 'l', 's', 't', 'u', 'c']"
unreputable,False,6,0,14,"['e', 'r', 'a', 't', 'n', 'i', 's', 'l', 'o', 'u', 'c', 'b', 'd', 'm']"
universeful,False,6,0,13,"['e', 'r', 'a', 'o', 't', 'n', 'i', 's', 'l', 'c', 'd', 'u', 'm']"
jacobitic,False,6,0,11,"['e', 'o', 'a', 'i', 't', 'n', 'r', 'l', 'c', 'm', 's']"
macrolepidoptera,True,2,0,13,"['e', 'r', 'a', 't', 'n', 'i', 'l', 'o', 's', 'c', 'm', 'd', 'p']"
mailbox,False,6,0,8,"['e', 'a', 'i', 'n', 's', 'c', 'r', 't']"
hurryproof,False,6,0,9,"['e', 'i', 'o', 'n', 'r', 'a', 't', 'u', 's']"
unclerkly,False,6,0,12,"['e', 'a', 'i', 'r', 't', 'o', 'n', 's', 'l', 'u', 'y', 'g']"
vasoreflex,False,6,0,12,"['e', 'r', 'a', 't', 'n', 'l', 's', 'o', 'd', 'c', 'i', 'm']"
melica,True,4,0,10,"['e', 'r', 't', 'n', 's', 'l', 'a', 'i', 'c', 'm']"
