word,won,wrong_guesses,repeated_guesses,total_guesses,guesses
burfish,False,6,0,7,"['e', 'a', 'o', 'i', 'n', 't', 'l']"
moonfish,False,6,0,10,"['a', 'e', 'i', 't', 'n', 'l', 'o', 'c', 's', 'r']"
begarnish,False,6,0,12,"['i', 'e', 'a', 'r', 't', 'n', 's', 'c', 'l', 'd', 'm', 'p']"
bulimulidae,False,6,0,10,"['e', 'i', 't', 'n', 'r', 's', 'l', 'a', 'c', 'o']"
erinose,True,4,0,10,"['e', 'r', 'i', 'n', 't', 'a', 'l', 'd', 's', 'o']"
apollonia,True,4,0,10,"['i', 'a', 't', 'r', 'n', 'e', 'o', 'l', 'c', 'p']"
anhungry,False,6,0,11,"['a', 'e', 'o', 'i', 'n', 't', 'g', 'u', 's', 'r', 'd']"
harridan,False,6,0,10,"['a', 't', 'r', 'e', 'i', 'n', 'c', 'l', 's', 'm']"
pecky,False,6,0,7,"['a', 'e', 'r', 't', 'n', 'l', 's']"
pointillism,True,5,0,13,"['e', 'a', 'i', 't', 'n', 's', 'r', 'l', 'c', 'h', 'm', 'p', 'o']"
pampootee,False,6,0,9,"['i', 'e', 'a', 't', 'n', 'r', 'l', 's', 'c']"
conferruminate,False,6,0,15,"['o', 'i', 'n', 'e', 't', 'r', 'a', 'l', 'c', 'd', 's', 'm', 'g', 'p', 'h']"
flightily,False,6,0,8,"['i', 't', 'a', 'n', 's', 'e', 'c', 'o']"
plantaginaceous,True,4,0,16,"['a', 'i', 't', 'n', 'l', 'r', 's', 'e', 'c', 'o', 'u', 'p', 'm', 'd', 'b', 'g']"
meridionality,True,4,0,15,"['e', 'r', 'i', 't', 'n', 'a', 'l', 'o', 's', 'c', 'd', 'h', 'p', 'm', 'y']"
bardesanist,False,6,0,13,"['e', 'i', 't', 'a', 'n', 'r', 's', 'l', 'c', 'm', 'o', 'p', 'h']"
bustee,True,5,0,10,"['e', 'a', 'o', 'r', 't', 's', 'i', 'u', 'c', 'b']"
antephialtic,True,5,0,14,"['e', 'i', 'n', 't', 'a', 'r', 's', 'l', 'c', 'd', 'o', 'm', 'p', 'h']"
calochortaceae,True,2,0,10,"['o', 'i', 'n', 'e', 'r', 't', 'l', 'a', 'c', 'h']"
nootka,False,6,0,10,"['e', 'a', 'i', 'r', 'l', 't', 'n', 's', 'o', 'h']"
unquit,False,6,0,10,"['e', 'a', 'o', 'i', 't', 'l', 'u', 'n', 'g', 'c']"
unify,False,6,0,8,"['a', 'e', 'i', 'r', 'l', 'n', 's', 'o']"
stob,False,6,0,9,"['a', 'e', 'o', 'i', 'n', 's', 't', 'y', 'r']"
lexigraphical,False,6,0,12,"['e', 'r', 'a', 't', 'n', 'l', 'i', 'c', 's', 'o', 'd', 'm']"
doublelunged,False,6,0,10,"['e', 'r', 'n', 'a', 't', 'i', 's', 'l', 'o', 'c']"
ultragrave,False,6,0,11,"['i', 'e', 'a', 't', 'r', 'n', 'l', 'c', 's', 'p', 'o']"
procerebral,False,6,0,13,"['e', 'r', 'a', 't', 'n', 'o', 'l', 'p', 's', 'd', 'c', 'u', 'i']"
feuar,False,6,0,9,"['a', 'e', 'r', 't', 'n', 'l', 'i', 's', 'd']"
superinsist,True,5,0,13,"['e', 'a', 'r', 'i', 'n', 't', 's', 'l', 'h', 'c', 'p', 'o', 'u']"
saccharocolloid,True,4,0,13,"['a', 'i', 't', 'n', 'r', 'e', 'l', 'o', 'c', 's', 'h', 'y', 'd']"
unbowsome,False,6,0,9,"['i', 'e', 'a', 't', 'r', 'n', 'o', 'l', 'c']"
clogdogdo,False,6,0,7,"['i', 'e', 'a', 'o', 'n', 'r', 't']"
tenuity,False,6,0,10,"['e', 'r', 'a', 'i', 'n', 't', 'o', 'l', 'd', 'h']"
dykereeve,False,6,0,9,"['i', 'e', 'r', 't', 'n', 'l', 's', 'd', 'a']"
pupuluca,False,6,0,8,"['a', 'i', 'n', 'o', 't', 'e', 'l', 'r']"
footmaker,False,6,0,11,"['i', 'e', 'r', 'a', 't', 'n', 'l', 's', 'c', 'o', 'h']"
disjunctively,False,6,0,16,"['e', 'a', 'i', 't', 'n', 's', 'r', 'o', 'l', 'c', 'd', 'u', 'm', 'p', 'y', 'h']"
istrian,True,2,0,8,"['e', 'a', 'r', 'o', 't', 'i', 'n', 's']"
bewilderedly,False,6,0,11,"['e', 'r', 't', 'n', 's', 'l', 'a', 'i', 'd', 'c', 'm']"
tringle,False,6,0,12,"['e', 'a', 'i', 'n', 't', 'r', 'l', 'o', 'b', 'c', 'm', 'u']"
currishly,False,6,0,13,"['i', 'e', 'a', 't', 'r', 'n', 'o', 's', 'u', 'c', 'l', 'y', 'p']"
gyroplane,False,6,0,13,"['i', 'e', 'a', 't', 'r', 'n', 'o', 'l', 'u', 'p', 'c', 'h', 's']"
oxane,False,6,0,9,"['a', 'e', 'r', 'l', 't', 'n', 's', 'i', 'w']"
astrocaryum,False,6,0,14,"['e', 'a', 't', 'i', 'n', 'r', 'o', 'l', 's', 'm', 'c', 'u', 'd', 'b']"
preindebtedness,False,6,0,14,"['a', 'e', 'r', 'n', 't', 's', 'i', 'o', 'c', 'd', 'p', 'l', 'u', 'm']"
backchat,False,6,0,9,"['a', 't', 'i', 'n', 'r', 'l', 'c', 'e', 'o']"
eva,False,6,0,8,"['a', 'o', 'i', 'e', 'l', 'r', 'n', 'c']"
pollucite,True,5,0,13,"['i', 'e', 'n', 't', 'r', 'a', 'l', 'o', 'c', 's', 'p', 'y', 'u']"
frostiness,False,6,0,13,"['i', 'e', 'n', 'r', 't', 'a', 's', 'o', 'p', 'u', 'c', 'b', 'g']"
overminutely,False,6,0,16,"['e', 'r', 'a', 'i', 't', 'n', 's', 'l', 'o', 'c', 'd', 'm', 'g', 'u', 'y', 'p']"
remonstratively,True,2,0,14,"['a', 'e', 'r', 't', 'n', 'i', 's', 'l', 'o', 'c', 'd', 'm', 'y', 'v']"
formonitrile,False,6,0,14,"['e', 'i', 'n', 'a', 't', 'o', 'r', 'c', 'l', 'p', 'h', 'm', 's', 'd']"
requiter,False,6,0,10,"['a', 'e', 'r', 't', 'n', 's', 'i', 'l', 'd', 'm']"
cuculliform,False,6,0,11,"['e', 'a', 'i', 't', 'n', 's', 'r', 'o', 'c', 'l', 'h']"
unsubstantiation,False,6,0,13,"['i', 'a', 't', 'n', 'o', 'e', 's', 'u', 'r', 'l', 'm', 'p', 'c']"
brookless,False,6,0,11,"['i', 'e', 'a', 'n', 't', 'r', 'o', 'l', 's', 'u', 'p']"
vlei,False,6,0,7,"['a', 'e', 't', 'r', 'n', 's', 'd']"
oncetta,True,5,0,11,"['e', 'r', 'a', 't', 'n', 'i', 'o', 'l', 'd', 'g', 'c']"
illustratory,True,3,0,12,"['e', 'i', 'a', 'n', 't', 'o', 'r', 's', 'c', 'u', 'l', 'y']"
labyrinthodon,False,6,0,14,"['e', 'i', 'a', 't', 'n', 'r', 'o', 'l', 'c', 'p', 's', 'm', 'h', 'u']"
labyrinth,False,6,0,12,"['i', 'e', 'a', 't', 'n', 'r', 'l', 'o', 'c', 's', 'p', 'u']"
cannibality,False,6,0,12,"['e', 'a', 't', 'i', 'r', 'n', 'l', 'c', 's', 'o', 'm', 'h']"
unstick,False,6,0,12,"['e', 'a', 'o', 'i', 'n', 'l', 't', 's', 'c', 'u', 'h', 'y']"
groose,False,6,0,9,"['e', 'a', 'i', 't', 'l', 'r', 'o', 'n', 'p']"
electroshock,True,5,0,14,"['e', 'r', 'a', 'o', 'n', 't', 's', 'l', 'i', 'c', 'h', 'y', 'u', 'k']"
wanty,False,6,0,10,"['a', 't', 'i', 'e', 'r', 'n', 'h', 'm', 'w', 'o']"
oscillograph,True,4,0,14,"['e', 'i', 'a', 't', 'n', 'r', 'l', 'o', 's', 'c', 'u', 'p', 'h', 'g']"
platinocyanic,False,6,0,14,"['e', 'i', 't', 'n', 'a', 'c', 'r', 'o', 'l', 'h', 'u', 'p', 'm', 's']"
retool,True,4,0,9,"['e', 'r', 'a', 'n', 's', 't', 'i', 'o', 'l']"
retransformation,False,6,0,15,"['i', 'a', 't', 'e', 'r', 'n', 'o', 'c', 'l', 'm', 's', 'h', 'p', 'u', 'd']"
notiosorex,False,6,0,13,"['i', 'a', 'e', 'n', 't', 'r', 's', 'o', 'd', 'l', 'c', 'm', 'y']"
quaw,False,6,0,7,"['a', 't', 'e', 'i', 'n', 'r', 'o']"
bichromate,True,5,0,15,"['i', 'e', 't', 'a', 'n', 'r', 'o', 'c', 'l', 'p', 'm', 'h', 's', 'd', 'b']"
corps,False,6,0,9,"['a', 'e', 'i', 'o', 'r', 'l', 's', 'u', 't']"
clutchman,False,6,0,12,"['i', 'e', 'a', 'o', 'n', 'r', 't', 'l', 's', 'c', 'h', 'y']"
denunciable,True,5,0,14,"['e', 'r', 'i', 't', 'n', 'a', 'l', 'o', 'c', 'u', 'p', 's', 'b', 'd']"
macadamization,False,6,0,14,"['o', 'i', 'n', 't', 'a', 'r', 'l', 'c', 's', 'm', 'e', 'p', 'd', 'h']"
sender,True,3,0,8,"['e', 'r', 't', 'l', 'n', 's', 'i', 'd']"
coadjutator,False,6,0,11,"['e', 'a', 'n', 'i', 't', 'r', 'o', 'l', 's', 'c', 'p']"
hystricine,True,4,0,13,"['i', 'a', 'n', 't', 'e', 'r', 's', 'c', 'u', 'o', 'p', 'h', 'y']"
paulinia,False,6,0,10,"['a', 'i', 't', 'r', 'n', 'l', 'c', 'e', 'b', 's']"
urao,False,6,0,9,"['a', 't', 'e', 'i', 'n', 'r', 'l', 'o', 'g']"
parmese,False,6,0,11,"['e', 'r', 'a', 't', 'n', 'l', 's', 'c', 'i', 'm', 'h']"
basidia,False,6,0,8,"['e', 'a', 't', 'i', 'n', 'r', 'l', 'c']"
hairmonger,False,6,0,14,"['i', 'e', 't', 'r', 'a', 'n', 'o', 'l', 'c', 'd', 'm', 's', 'g', 'p']"
cathodography,False,6,0,13,"['e', 'i', 'a', 't', 'r', 'o', 'n', 'l', 'c', 's', 'p', 'h', 'm']"
quantify,False,6,0,10,"['a', 'e', 'i', 'n', 't', 's', 'c', 'r', 'l', 'o']"
ugroid,False,6,0,9,"['e', 'a', 'o', 'n', 'r', 'i', 'c', 't', 's']"
echinoderma,True,3,0,13,"['e', 'r', 'a', 'i', 't', 'n', 'l', 'o', 's', 'm', 'd', 'c', 'h']"
lingually,False,6,0,10,"['i', 'e', 'a', 't', 'n', 'r', 'l', 'o', 'c', 'd']"
byerlite,False,6,0,11,"['a', 'e', 'r', 't', 'i', 'o', 'l', 'n', 's', 'p', 'c']"
sturdy,False,6,0,8,"['e', 'a', 'o', 'i', 'r', 't', 'l', 'n']"
plaitless,True,5,0,12,"['i', 'e', 'n', 'r', 't', 's', 'l', 'a', 'o', 'u', 'b', 'p']"
runover,False,6,0,11,"['e', 'r', 'a', 'i', 't', 'o', 'n', 'l', 'u', 'm', 's']"
aquilege,False,6,0,10,"['a', 'e', 'r', 't', 'n', 'l', 's', 'i', 'd', 'c']"
battak,False,6,0,8,"['e', 'a', 'n', 't', 'r', 'l', 'c', 'm']"
lamantin,True,3,0,9,"['a', 't', 'e', 'i', 'n', 'r', 'l', 'c', 'm']"
seedcase,False,6,0,10,"['a', 'e', 'r', 't', 'n', 'l', 's', 'i', 'c', 'o']"
enflagellation,False,6,0,14,"['o', 'i', 'e', 'r', 'n', 't', 'a', 'l', 'c', 's', 'g', 'd', 'u', 'b']"
ipseity,False,6,0,10,"['e', 'r', 'a', 'n', 't', 's', 'i', 'o', 'c', 'u']"
viperina,False,6,0,11,"['a', 'i', 'n', 't', 'r', 'e', 'l', 's', 'c', 'd', 'm']"
gastropodous,False,6,0,12,"['e', 'i', 'a', 't', 'r', 'n', 's', 'o', 'l', 'c', 'u', 'm']"
serpulid,False,6,0,12,"['a', 'e', 'r', 'i', 'n', 't', 's', 'o', 'l', 'c', 'p', 'h']"
arrantly,True,5,0,11,"['a', 't', 'e', 'i', 'n', 'r', 'o', 'h', 's', 'y', 'l']"
benzophenone,False,6,0,9,"['e', 'r', 't', 'n', 'i', 'o', 'l', 'c', 's']"
pennatipartite,True,4,0,11,"['o', 'e', 't', 'i', 'n', 'a', 'r', 'c', 'l', 's', 'p']"
strafer,False,6,0,11,"['e', 'r', 'a', 't', 'n', 'l', 's', 'c', 'd', 'm', 'i']"
disestimation,True,4,0,13,"['e', 'i', 't', 'n', 'a', 's', 'c', 'o', 'r', 'l', 'm', 'p', 'd']"
bedlar,False,6,0,11,"['e', 'r', 'a', 't', 'l', 'n', 's', 'd', 'u', 'p', 'v']"
minisher,True,5,0,12,"['a', 'e', 'r', 'i', 't', 'n', 'l', 'c', 's', 'h', 'd', 'm']"
semisociative,True,4,0,13,"['e', 'i', 't', 'n', 's', 'r', 'l', 'a', 'c', 'o', 'd', 'm', 'v']"
battalion,False,6,0,12,"['i', 'e', 'a', 't', 'n', 'l', 'o', 'r', 'c', 'm', 'p', 's']"
floatable,False,6,0,12,"['i', 'e', 'a', 't', 'r', 'n', 'l', 'o', 'b', 'u', 's', 'p']"
columbanian,False,6,0,14,"['e', 'a', 'i', 't', 'n', 'r', 'o', 'c', 'l', 'm', 'y', 'p', 'u', 'h']"
cathodofluorescence,True,5,0,18,"['o', 'i', 'n', 'e', 'r', 't', 'l', 'a', 'c', 'p', 's', 'm', 'h', 'u', 'g', 'd', 'b', 'f']"
unfastidiously,False,6,0,16,"['o', 'i', 'n', 't', 'a', 's', 'e', 'r', 'l', 'c', 'u', 'd', 'y', 'g', 'm', 'p']"
hornily,False,6,0,12,"['e', 'a', 'o', 'i', 'n', 'r', 'c', 's', 't', 'l', 'y', 'x']"
proteaceous,True,3,0,12,"['e', 'r', 'a', 't', 'n', 'i', 's', 'o', 'l', 'u', 'c', 'p']"
granddaughterly,False,6,0,13,"['a', 'i', 'e', 'r', 't', 'n', 'o', 's', 'l', 'c', 'p', 'u', 'm']"
acatamathesia,True,3,0,11,"['e', 'i', 't', 'a', 'r', 'n', 'l', 'c', 's', 'h', 'm']"
nonsensitized,False,6,0,13,"['e', 'r', 'n', 'i', 't', 'a', 'o', 's', 'l', 'c', 'd', 'm', 'v']"
pacificator,False,6,0,12,"['e', 'a', 'r', 't', 'i', 'n', 'l', 'c', 'o', 's', 'm', 'd']"
daincha,False,6,0,11,"['e', 'a', 't', 'i', 'n', 'r', 'l', 'c', 'h', 'p', 'm']"
mask,False,6,0,7,"['a', 't', 'n', 'l', 'r', 'i', 'v']"
interlingua,True,5,0,14,"['e', 'a', 'r', 'i', 'n', 't', 'o', 'l', 'c', 'g', 'm', 's', 'h', 'u']"
consultation,True,2,0,11,"['e', 'i', 'a', 't', 'n', 'o', 's', 'c', 'r', 'u', 'l']"
unhealthful,False,6,0,12,"['e', 'a', 'n', 'i', 't', 'o', 'r', 's', 'l', 'u', 'c', 'd']"
hairpin,False,6,0,10,"['e', 'a', 'r', 'i', 't', 'n', 'l', 'd', 's', 'c']"
biternate,False,6,0,12,"['i', 'e', 't', 'a', 'r', 'l', 'c', 'n', 's', 'd', 'm', 'h']"
upspew,False,6,0,7,"['e', 'r', 'a', 'n', 't', 'l', 'd']"
subvariety,False,6,0,12,"['i', 'a', 'e', 'r', 'n', 't', 'o', 'l', 'c', 'h', 's', 'm']"
istoke,False,6,0,11,"['e', 'a', 'i', 'l', 'n', 't', 's', 'r', 'h', 'o', 'u']"
trismic,False,6,0,11,"['e', 'a', 'o', 'i', 't', 'n', 'r', 's', 'c', 'l', 'h']"
masty,False,6,0,8,"['a', 't', 'i', 'e', 'r', 'n', 'l', 'h']"
peshkash,False,6,0,9,"['a', 'e', 'r', 't', 'n', 's', 'l', 'i', 'm']"
foredispose,False,6,0,11,"['e', 'r', 'a', 'o', 'n', 't', 'l', 'c', 's', 'i', 'm']"
trophoderm,False,6,0,11,"['i', 'e', 'a', 'r', 'o', 'n', 't', 'l', 's', 'm', 'c']"
globosely,False,6,0,10,"['i', 'e', 'a', 'n', 't', 'r', 'l', 'o', 's', 'c']"
periorbit,False,6,0,11,"['i', 'a', 'r', 'e', 't', 'n', 'o', 'l', 's', 'd', 'm']"
tore,True,2,0,6,"['a', 'e', 't', 'i', 'r', 'o']"
adenia,True,5,0,10,"['e', 'r', 'a', 't', 'n', 'l', 'c', 'i', 's', 'd']"
rendrock,False,6,0,10,"['a', 'e', 'r', 'o', 'n', 't', 'i', 's', 'g', 'u']"
garniec,False,6,0,12,"['e', 'r', 'a', 'i', 't', 'n', 'c', 'l', 's', 'm', 'p', 'y']"
disproportionally,True,2,0,13,"['e', 'o', 'i', 'n', 't', 'r', 's', 'l', 'a', 'c', 'p', 'y', 'd']"
acrodontism,True,4,0,14,"['e', 'a', 'i', 'n', 't', 'o', 'r', 'l', 'c', 's', 'm', 'p', 'u', 'd']"
nonsparing,False,6,0,12,"['i', 'e', 'a', 't', 'n', 'o', 'l', 'r', 'c', 'g', 'd', 'm']"
linet,True,2,0,7,"['a', 'e', 'r', 't', 'l', 'i', 'n']"
niggardling,False,6,0,12,"['e', 'a', 'i', 't', 'n', 'r', 'c', 'o', 's', 'l', 'd', 'm']"
allopathist,True,5,0,13,"['e', 'a', 'i', 't', 'n', 'r', 'l', 's', 'o', 'm', 'c', 'h', 'p']"
neuropsychological,True,3,0,17,"['e', 'o', 'r', 'n', 't', 'i', 's', 'l', 'a', 'c', 'u', 'm', 'h', 'p', 'd', 'g', 'y']"
beruffed,False,6,0,8,"['a', 'e', 'r', 'i', 't', 'l', 'n', 's']"
paola,False,6,0,8,"['a', 'r', 'l', 'e', 't', 'n', 'c', 'i']"
forehalf,False,6,0,11,"['a', 'e', 'r', 'n', 't', 'l', 'o', 'i', 's', 'c', 'd']"
addax,False,6,0,7,"['a', 'r', 'l', 't', 'n', 'e', 'c']"
formicate,False,6,0,14,"['i', 'e', 'a', 't', 'r', 'n', 'o', 'c', 'l', 's', 'p', 'm', 'h', 'd']"
actinomycotic,False,6,0,13,"['e', 'i', 't', 'a', 'n', 's', 'c', 'o', 'r', 'l', 'u', 'm', 'p']"
hadbot,False,6,0,9,"['e', 'a', 't', 'i', 'l', 'n', 'r', 'o', 'c']"
proso,False,6,0,8,"['a', 'e', 'i', 'o', 'r', 't', 'n', 'c']"
ciliotomy,False,6,0,11,"['i', 'n', 't', 'a', 's', 'e', 'r', 'c', 'o', 'l', 'u']"
precation,True,0,0,9,"['i', 'e', 'n', 'a', 't', 'r', 'o', 'c', 'p']"
compendium,True,5,0,14,"['i', 'e', 'n', 't', 's', 'r', 'l', 'a', 'c', 'o', 'd', 'm', 'p', 'u']"
incudal,False,6,0,11,"['e', 'a', 'r', 'n', 't', 'i', 'l', 'c', 'o', 'h', 'g']"
antiscale,True,0,0,8,"['i', 'e', 'a', 't', 'n', 'l', 'c', 's']"
ordovices,False,6,0,12,"['i', 'e', 'r', 'a', 't', 'n', 's', 'o', 'l', 'c', 'm', 'p']"
amiability,False,6,0,10,"['i', 't', 'e', 'n', 'r', 's', 'l', 'a', 'c', 'd']"
tintinnabulate,True,3,0,11,"['o', 'e', 'i', 't', 'n', 'a', 'l', 'r', 'c', 'b', 'u']"
italican,True,2,0,8,"['a', 'e', 'r', 't', 'n', 'i', 'l', 'c']"
presumptuousness,True,3,0,12,"['i', 'e', 'r', 'a', 't', 'n', 'o', 's', 'u', 'p', 'l', 'm']"
advocatory,False,6,0,11,"['i', 'e', 'a', 't', 'r', 'o', 'n', 'l', 'c', 's', 'm']"
sculptress,False,6,0,13,"['i', 'e', 'a', 'r', 't', 's', 'n', 'o', 'c', 'h', 'l', 'u', 'y']"
underkeeper,False,6,0,9,"['e', 'r', 't', 'n', 'i', 'a', 'l', 'o', 's']"
unmountainous,False,6,0,13,"['e', 'i', 'o', 't', 'n', 'r', 'a', 'u', 's', 'c', 'l', 'g', 'd']"
termage,False,6,0,11,"['e', 'r', 'a', 'i', 't', 'l', 'n', 'c', 'm', 's', 'd']"
continuativeness,False,6,0,14,"['i', 'a', 't', 'n', 'e', 'r', 's', 'o', 'c', 'l', 'd', 'm', 'g', 'p']"
tuboabdominal,False,6,0,13,"['e', 'i', 'a', 't', 'n', 'r', 'l', 'o', 'c', 's', 'm', 'h', 'p']"
reliable,True,2,0,8,"['a', 'e', 't', 'r', 'n', 'l', 'i', 'b']"
bathmotropism,False,6,0,15,"['e', 'i', 'a', 't', 'n', 'r', 's', 'o', 'l', 'c', 'm', 'p', 'h', 'd', 'u']"
laccolith,True,3,0,10,"['i', 'e', 'a', 't', 'r', 'l', 'n', 'o', 'c', 'h']"
bradyphasia,False,6,0,9,"['e', 'a', 'i', 't', 'r', 'n', 'l', 'c', 'o']"
unpredestinated,True,4,0,14,"['a', 'e', 'r', 't', 'n', 'i', 's', 'o', 'l', 'd', 'u', 'g', 'c', 'p']"
pediculous,True,5,0,14,"['i', 'a', 'e', 'r', 't', 'n', 's', 'l', 'o', 'c', 'u', 'd', 'm', 'p']"
oxytoluic,False,6,0,12,"['i', 'a', 'r', 'o', 'n', 't', 's', 'l', 'e', 'c', 'u', 'p']"
tipsy,False,6,0,9,"['a', 'e', 'i', 't', 'n', 's', 'o', 'c', 'u']"
unwetted,False,6,0,10,"['a', 'e', 'r', 'n', 't', 'i', 's', 'o', 'd', 'l']"
dreariness,False,6,0,12,"['i', 'e', 't', 'n', 'r', 'a', 's', 'o', 'p', 'u', 'c', 'b']"
gadolinium,False,6,0,12,"['i', 'a', 't', 'n', 'r', 'l', 'c', 's', 'e', 'o', 'm', 'p']"
isandrous,True,4,0,12,"['i', 'e', 'a', 'n', 't', 'o', 'r', 'c', 's', 'u', 'g', 'd']"
sniptious,False,6,0,12,"['i', 't', 'a', 'n', 's', 'o', 'e', 'c', 'u', 'r', 'l', 'd']"
desultorily,True,4,0,14,"['e', 't', 'i', 'a', 'n', 'r', 's', 'o', 'c', 'l', 'p', 'u', 'y', 'd']"
fains,False,6,0,9,"['a', 't', 'r', 'l', 'n', 'e', 'i', 'c', 'h']"
inquisitorialness,False,6,0,15,"['e', 'o', 'r', 'a', 't', 'n', 'i', 's', 'l', 'c', 'd', 'g', 'p', 'm', 'h']"
pirrmaw,False,6,0,9,"['e', 'a', 'r', 'i', 't', 'l', 'n', 'c', 's']"
asteriated,True,1,0,8,"['i', 'e', 'r', 'n', 't', 's', 'a', 'd']"
forsakenly,False,6,0,13,"['i', 'e', 'a', 'r', 't', 'n', 'l', 'o', 'c', 's', 'p', 'm', 'd']"
lipa,False,6,0,9,"['a', 'o', 'e', 'i', 'n', 'r', 't', 'l', 'c']"
mortalness,True,4,0,13,"['i', 'e', 'a', 'r', 't', 'n', 'o', 'l', 's', 'c', 'p', 'h', 'm']"
cometarium,True,4,0,13,"['i', 'e', 't', 'a', 'n', 'l', 'r', 's', 'c', 'o', 'd', 'm', 'u']"
primrosy,False,6,0,11,"['a', 'e', 'i', 't', 'r', 'o', 'n', 'c', 's', 'p', 'd']"
pretexted,False,6,0,10,"['i', 'e', 'r', 't', 'n', 'a', 's', 'o', 'd', 'c']"
unwitch,False,6,0,9,"['e', 'a', 'o', 'i', 't', 'r', 'n', 's', 'l']"
issuance,False,6,0,12,"['a', 'e', 't', 'i', 'n', 'r', 'c', 'o', 'l', 's', 'm', 'h']"
rondeau,False,6,0,12,"['e', 'a', 'r', 't', 'n', 'i', 'o', 'l', 'c', 'd', 'g', 'y']"
stirring,True,4,0,10,"['a', 'e', 'i', 'n', 't', 's', 'c', 'l', 'r', 'g']"
nonclimbable,True,4,0,13,"['e', 'i', 'a', 't', 'n', 'r', 'l', 'o', 'c', 's', 'b', 'd', 'm']"
bondholder,False,6,0,13,"['i', 'e', 'r', 'a', 't', 'o', 'n', 'l', 'c', 'd', 'p', 'h', 'm']"
harmlessly,False,6,0,11,"['i', 'e', 'a', 't', 'n', 'r', 'l', 'o', 'u', 's', 'c']"
lawn,False,6,0,9,"['a', 't', 'n', 'i', 'e', 'r', 'l', 'u', 'o']"
zoomantic,False,6,0,13,"['i', 'a', 'n', 'e', 't', 'r', 'c', 'o', 'l', 'm', 'p', 's', 'h']"
native,False,6,0,11,"['e', 'a', 'l', 't', 'r', 'i', 'n', 's', 'c', 'd', 'u']"
disilicane,True,2,0,10,"['i', 't', 'n', 'a', 's', 'c', 'r', 'l', 'e', 'd']"
splenatrophy,True,3,0,14,"['e', 'i', 'a', 'r', 't', 'n', 'o', 'l', 's', 'u', 'c', 'p', 'h', 'y']"
cakewalker,False,6,0,11,"['i', 'e', 'n', 'a', 'r', 't', 'l', 'c', 's', 'd', 'm']"
myrobalan,False,6,0,12,"['i', 'e', 'a', 'n', 'r', 't', 'l', 'o', 'c', 'p', 'm', 'u']"
frederic,False,6,0,8,"['a', 'e', 'r', 't', 'n', 'o', 's', 'l']"
sexangled,False,6,0,13,"['i', 'e', 'r', 'n', 't', 'a', 'l', 's', 'd', 'c', 'o', 'g', 'y']"
opuntiaceae,True,4,0,13,"['e', 'a', 't', 'i', 'n', 'r', 'l', 'o', 'u', 's', 'c', 'm', 'p']"
megasclere,False,6,0,13,"['i', 'e', 'r', 't', 'n', 'l', 'a', 's', 'c', 'm', 'd', 'p', 'o']"
gasogenic,False,6,0,12,"['i', 'a', 't', 'r', 'n', 'e', 'l', 's', 'c', 'm', 'p', 'h']"
corrosively,True,5,0,14,"['e', 'a', 'r', 'o', 'n', 't', 'l', 'i', 's', 'c', 'd', 'y', 'm', 'v']"
postconvalescent,False,6,0,15,"['i', 'e', 'r', 'a', 'n', 't', 'l', 'o', 'c', 's', 'p', 'g', 'd', 'm', 'h']"
unidentifiedly,False,6,0,14,"['o', 'e', 'r', 'n', 't', 'i', 's', 'a', 'l', 'c', 'd', 'u', 'y', 'm']"
imitable,False,6,0,11,"['a', 'e', 't', 'n', 'r', 'l', 'i', 'c', 's', 'o', 'd']"
wheer,False,6,0,9,"['a', 'e', 'r', 't', 'l', 'n', 's', 'h', 'c']"
orakzai,False,6,0,10,"['e', 'a', 'r', 't', 'n', 'l', 'c', 'i', 'o', 'm']"
kemb,False,6,0,7,"['a', 'e', 't', 'n', 'r', 'l', 'v']"
banewort,False,6,0,12,"['a', 'e', 'r', 't', 'n', 'i', 'l', 's', 'o', 'c', 'm', 'd']"
velo,False,6,0,9,"['a', 'e', 't', 'n', 'r', 'l', 'i', 'o', 'd']"
archae,True,5,0,10,"['e', 'a', 'r', 'i', 'o', 't', 'l', 'n', 'c', 'h']"
anguinidae,False,6,0,10,"['i', 'a', 't', 'n', 'r', 'l', 'c', 'e', 's', 'o']"
levance,False,6,0,11,"['e', 'r', 't', 'i', 'l', 'n', 'a', 's', 'c', 'm', 'd']"
novemberish,False,6,0,13,"['e', 'r', 'i', 'n', 't', 's', 'l', 'a', 'd', 'c', 'o', 'm', 'p']"
overharsh,False,6,0,11,"['i', 'e', 'r', 'a', 't', 'o', 'n', 'l', 'm', 's', 'c']"
subgular,False,6,0,11,"['a', 'e', 'r', 'i', 'o', 'n', 'l', 'u', 's', 't', 'c']"
unreputable,False,6,0,14,"['e', 'r', 'a', 't', 'n', 'i', 's', 'l', 'o', 'u', 'c', 'd', 'b', 'm']"
universeful,False,6,0,13,"['e', 'r', 'a', 'i', 't', 'n', 's', 'o', 'c', 'l', 'd', 'u', 'm']"
jacobitic,False,6,0,11,"['i', 't', 'o', 'n', 'r', 's', 'l', 'c', 'a', 'm', 'p']"
macrolepidoptera,True,2,0,13,"['i', 'e', 'r', 'a', 't', 'n', 'l', 'o', 's', 'c', 'm', 'd', 'p']"
mailbox,False,6,0,10,"['e', 'a', 'r', 'i', 't', 'n', 'c', 'o', 'm', 's']"
hurryproof,False,6,0,9,"['i', 'e', 'a', 'o', 'r', 't', 'n', 'u', 's']"
